name,count_københavn,count_sjælland,count_bornholm,count_lolland-falster,count_fyn,count_østjylland,count_nordjylland,count_vestjylland,count_sydjylland,count_andet,count_udland,count_danmark
Ejler,403,518,42,170,418,739,251,341,54,58,11,3005
Kevin,815,531,28,48,191,491,101,268,196,6,309,2984
Marc,836,559,19,41,153,662,92,187,148,9,254,2960
Leon,984,336,37,105,171,730,116,207,63,25,157,2931
Nils,985,333,16,56,236,513,117,98,73,22,455,2904
Ahmed,457,101,0,6,79,257,23,55,29,61,1833,2903
Ferdinand,571,489,49,125,208,429,164,183,200,79,403,2900
Markus,528,331,42,47,172,673,148,217,186,28,517,2889
Niklas,727,636,40,56,173,598,156,257,113,8,118,2882
Edmund,906,378,76,282,374,409,148,84,36,78,110,2881
Folmer,403,584,22,67,343,878,265,200,50,46,13,2871
Christopher,784,498,7,32,150,458,110,116,74,14,601,2844
Osvald,506,408,64,156,217,740,242,287,19,65,35,2739
Fritz,962,280,9,55,118,517,98,94,237,71,296,2737
Kresten,185,163,7,46,117,1060,476,371,196,76,31,2728
Nick,657,495,22,68,255,794,92,140,63,0,123,2710
Åge,223,421,32,157,294,652,238,328,119,48,173,2685
Hardy,303,330,31,51,130,962,283,422,52,22,9,2595
Jack,784,507,27,95,305,392,63,161,71,16,141,2562
Ingolf,643,378,38,101,214,522,183,258,129,27,50,2543
Malthe,567,443,22,44,203,782,177,193,82,8,20,2541
Lennart,851,403,34,45,226,365,57,163,71,18,307,2540
Eli,573,225,19,115,218,477,94,267,68,56,402,2514
Lynge,375,487,15,214,109,684,217,230,20,13,147,2511
Olav,310,363,12,33,251,586,256,342,132,34,191,2510
Severin,430,240,15,53,149,798,315,219,30,51,206,2506
Alf,775,398,29,76,238,487,115,166,22,39,140,2485
Chris,297,370,23,56,231,841,205,253,109,7,87,2479
Jimmi,673,470,37,71,196,544,131,259,76,0,10,2471
Vagner,153,354,0,53,125,988,295,411,34,32,0,2453
Josef,370,206,20,167,111,240,113,82,35,52,1020,2416
Hassan,355,117,0,9,45,191,23,55,15,50,1483,2346
Karlo,455,268,50,69,238,684,160,284,49,34,34,2325
Rolf,761,334,18,35,93,379,61,86,93,18,442,2320
Ulrich,553,455,15,59,278,519,75,118,54,15,141,2282
Nikolai,459,365,15,44,165,533,141,197,144,14,205,2282
Boye,469,555,11,218,265,381,75,122,48,21,114,2279
Chr,52,98,0,50,151,264,243,142,56,1206,6,2272
Gregers,571,399,22,62,218,583,109,173,66,28,34,2265
Roland,562,337,44,85,159,366,200,170,103,21,209,2256
Iver,212,148,7,51,144,512,104,439,499,36,97,2249
Ibrahim,311,163,0,8,84,212,19,34,23,49,1313,2216
Edvin,1006,267,45,167,178,244,54,50,26,56,122,2215
Peer,751,346,39,34,189,430,175,150,45,8,47,2214
Heine,179,178,9,22,257,897,260,312,34,8,31,2187
Ditlev,489,314,19,89,241,567,153,158,37,21,96,2184
Theis,704,499,23,50,161,409,112,127,49,0,32,2168
Sander,527,525,28,40,190,487,79,137,68,13,43,2137
Nis,206,94,0,11,79,271,23,205,1129,52,58,2131
Valentin,614,441,20,53,196,432,72,125,76,9,86,2124
Sigvald,146,386,8,78,97,866,75,380,16,41,19,2112
Danny,647,338,10,56,180,451,81,180,72,0,88,2106
Mohamad,162,152,0,6,73,178,13,39,25,39,1378,2065
Jannik,621,491,38,44,177,307,51,193,99,0,39,2062
André,671,384,30,34,160,427,51,154,32,0,102,2049
Birk,356,466,31,40,188,522,149,206,59,10,11,2038
Ronni,410,348,54,91,162,494,120,226,120,0,12,2037
Samuel,352,175,20,17,86,250,69,118,46,19,881,2033
Ivar,445,301,91,116,134,403,140,144,34,43,175,2026
Lau,570,454,17,48,210,453,93,91,48,0,25,2013
James,354,127,7,38,39,90,29,38,12,46,1199,1979
Janus,491,263,90,40,124,477,166,129,56,22,119,1977
Normann,392,348,11,61,189,434,216,181,33,16,61,1942
Thorbjørn,554,293,18,32,153,523,90,138,57,0,72,1933
Jim,548,392,30,144,210,307,69,86,55,10,62,1913
Mohammed,359,81,0,0,53,148,13,34,30,36,1156,1913
Gorm,607,287,12,55,238,415,109,99,35,8,46,1911
Noah,536,316,15,35,144,442,56,129,74,0,143,1891
Friedrich,80,10,0,0,16,30,5,15,1104,50,571,1884
Mustafa,231,149,0,6,42,113,5,36,16,23,1251,1874
Jul,309,253,6,37,209,608,167,228,16,13,16,1862
