name,count_københavn,count_sjælland,count_bornholm,count_lolland-falster,count_fyn,count_østjylland,count_nordjylland,count_vestjylland,count_sydjylland,count_andet,count_udland,count_danmark
Hedberg,8,6,0,0,0,11,5,0,0,0,0,30
Pereira,8,0,0,0,0,0,0,0,0,0,12,30
Eigaard,8,9,0,0,5,5,0,0,0,0,0,30
Dyrelund,8,16,0,0,6,0,0,0,0,0,0,30
Lerdrup,7,11,0,0,0,6,0,0,0,0,0,30
Løyche,7,0,0,0,0,18,0,0,0,0,0,30
Bosen,7,22,0,0,0,0,0,0,0,0,0,30
Padkjær,7,0,0,0,0,20,0,0,0,0,0,30
Svejgård,7,0,0,0,0,13,0,0,0,0,0,30
Schott,7,0,0,6,0,10,0,0,0,0,0,30
Harrestrup,7,0,0,0,7,0,0,8,0,0,0,30
Gothardt,7,0,0,0,7,6,0,0,0,0,0,30
Harton,7,12,0,0,6,0,0,0,0,0,0,30
Reymond,7,0,0,0,8,0,0,0,7,0,0,30
Rødtnes,6,0,0,0,0,13,0,7,0,0,0,30
Nørreby,6,5,0,0,11,5,0,0,0,0,0,30
Mou,6,0,0,0,0,9,0,0,7,0,0,30
Langbo,6,0,0,0,0,6,0,17,0,0,0,30
Bonnevie,6,7,0,0,0,9,0,0,0,0,0,30
Vils,6,0,0,0,0,10,6,0,0,0,0,30
Tornby,6,0,0,0,0,13,6,0,0,0,0,30
Loumann,6,0,0,0,0,5,0,11,0,0,0,30
Nimgaard,6,20,0,0,0,0,0,0,0,0,0,30
Gaardsholt,6,0,0,0,0,0,0,20,0,0,0,30
Hildebert,6,6,0,0,0,0,5,0,0,0,0,30
Thorne,5,0,0,0,0,14,0,7,0,0,0,30
Cilleborg,5,0,0,0,0,19,0,0,0,0,0,30
Brams,5,0,0,0,0,20,0,0,0,0,0,30
Fejer,5,21,0,0,0,0,0,0,0,0,0,30
Melballe,5,0,0,0,0,18,0,0,0,0,0,30
Gøhler,0,18,0,0,0,7,0,0,0,0,0,30
Gøtze,0,17,0,0,0,0,0,0,0,0,0,30
Arnsfeldt,0,15,0,0,12,0,0,0,0,0,0,30
Westergren,0,14,0,0,0,0,0,8,0,0,0,30
Kühne,0,13,0,0,0,5,0,0,0,0,0,30
Svendsgaard,0,12,0,0,0,0,0,8,0,0,0,30
Sjølund,0,12,0,0,0,9,0,0,0,0,0,30
Volter,0,11,0,0,0,8,0,0,0,0,0,30
Dalsager,0,11,0,0,0,9,5,0,0,0,0,30
Brandgaard,0,10,0,0,0,8,0,5,0,0,0,30
Kimer,0,8,0,9,0,0,0,0,0,0,0,30
Løvlund,0,8,0,0,0,10,0,0,0,0,0,30
Elmgren,0,7,0,7,0,8,0,0,0,0,0,30
Hounsgaard,0,6,0,0,0,0,0,14,0,0,0,30
Mumm,0,5,0,0,6,12,0,0,0,0,0,30
Pilegård,0,5,0,0,22,0,0,0,0,0,0,30
Bjerning,0,5,0,0,0,10,0,0,8,0,0,30
Tirsvad,0,5,0,0,0,17,0,5,0,0,0,30
Egelykke,0,5,0,0,19,0,0,0,0,0,0,30
Thunberg,0,0,9,0,0,0,14,0,0,0,0,30
Egsvang,0,0,0,0,29,0,0,0,0,0,0,30
Eskebjerg,0,0,0,0,23,0,0,0,0,0,0,30
Majbom,0,0,0,0,19,9,0,0,0,0,0,30
Grønnemose,0,0,0,0,19,0,0,0,0,0,0,30
Valsøe,0,0,0,0,17,8,0,0,0,0,0,30
Rossander,0,0,0,0,17,0,0,0,0,0,0,30
Sohne,0,0,0,0,15,8,0,0,0,0,0,30
Hynkemejer,0,0,0,0,8,0,0,17,0,0,0,30
Errboe,0,0,0,0,8,16,0,0,0,0,0,30
Ringsholt,0,0,0,0,7,0,17,0,0,0,0,30
Malmmose,0,0,0,0,6,11,8,0,0,0,0,30
Bønsdorff,0,0,0,0,0,27,0,0,0,0,0,30
Høver,0,0,0,0,0,25,0,0,0,0,0,30
Guldmand,0,0,0,0,0,24,0,0,0,0,0,30
Steinmeyer,0,0,0,0,0,23,0,0,0,0,0,30
Fredsbo,0,0,0,0,0,23,0,0,0,0,0,30
Vinderslev,0,0,0,0,0,22,0,0,0,0,0,30
Færløv,0,0,0,0,0,22,6,0,0,0,0,30
Würtzen,0,0,0,0,0,21,0,0,0,0,0,30
Skovsbøl,0,0,0,0,0,19,0,0,0,0,0,30
Amlund,0,0,0,0,0,19,0,6,0,0,0,30
Lopdrup,0,0,0,0,0,18,0,0,0,0,0,30
Reng,0,0,0,0,0,18,0,0,0,0,0,30
Halgaard,0,0,0,0,0,18,0,6,0,0,0,30
Mide,0,0,0,0,0,17,0,5,0,0,0,30
Knop,0,0,0,0,0,16,0,6,0,0,0,30
Plith,0,0,0,0,0,14,10,0,0,0,0,30
Donbæk,0,0,0,0,0,14,11,0,0,0,0,30
Saustrup,0,0,0,0,0,14,0,5,0,0,0,30
Bygvraa,0,0,0,0,0,13,0,0,9,0,0,30
Dyhrmann,0,0,0,0,0,13,11,0,0,0,0,30
Vinde,0,0,0,0,0,12,12,0,0,0,0,30
Frehr,0,0,0,0,0,11,0,0,11,0,0,30
Bartolin,0,0,0,0,0,11,0,7,0,0,0,30
Vyff,0,0,0,0,0,10,0,9,9,0,0,30
Sittrup,0,0,0,0,0,9,0,19,0,0,0,30
Markfoged,0,0,0,0,0,8,17,0,0,0,0,30
Rimer,0,0,0,0,0,7,17,0,0,0,0,30
Hovedskou,0,0,0,0,0,7,0,14,0,0,0,30
Slavensky,0,0,0,0,0,7,14,0,0,0,0,30
